id,mag,place,time,updated,felt,cdi,mmi,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,lon,lat,depth,dist
nc73812721,0.93,"8km NW of The Geysers, CA",2022-11-29 10:20:49.740,2022-11-29 10:59:17.610,,,,automatic,0,13,nc,73812721,",nc73812721,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.006467,0.01,180.0,md,earthquake,-122.8151703,38.8284988,10.0,16
ak022faw00n6,1.3,"41 km E of Knik River, Alaska",2022-11-29 10:14:53.462,2022-11-29 10:17:25.248,,,,automatic,0,26,ak,022faw00n6,",ak022faw00n6,",",ak,",",origin,phase-data,",1.0,0.0587,0.8,110.0,ml,earthquake,-148.1317,61.4236,10.0,16
nn00852218,1.2,"2 km N of Walker, California",2022-11-29 10:03:41.834,2022-11-29 18:14:19.726,,,,reviewed,0,22,nn,00852218,",nn00852218,",",nn,",",origin,phase-data,",21.0,0.042,0.185,63.97,ml,earthquake,-119.4756,38.5338,10.0,16
hv73244442,2.2,"Island of Hawaii, Hawaii",2022-11-29 10:03:19.770,2022-11-29 11:29:26.100,,,,reviewed,0,74,hv,73244442,",hv73244442,",",hv,",",origin,phase-data,",23.0,0.0587,0.25,138.0,md,earthquake,-155.5555,19.4865,10.0,16
hv73244432,2.26,"Island of Hawaii, Hawaii",2022-11-29 10:00:24.490,2022-11-29 10:55:48.640,,,,reviewed,0,79,hv,73244432,",hv73244432,",",hv,",",origin,phase-data,",20.0,0.0587,0.25,106.0,md,earthquake,-155.5675,19.51,10.0,16
ci40382280,1.05,"16km W of Searles Valley, CA",2022-11-29 10:00:18.910,2022-11-30 00:30:56.850,,,,reviewed,0,17,ci,40382280,",ci40382280,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",24.0,0.05183,0.13,82.0,ml,earthquake,-117.5785,35.7661667,10.0,16
ak022favmxou,1.2,"56 km SW of Cantwell, Alaska",2022-11-29 09:53:51.136,2022-11-29 09:56:26.768,,,,automatic,0,22,ak,022favmxou,",ak022favmxou,",",ak,",",origin,phase-data,",1.0,0.0587,0.84,110.0,ml,earthquake,-149.6441,62.9875,63.4,16
ak022favmh8q,1.8,"32 km W of Salamatof, Alaska",2022-11-29 09:51:36.746,2022-11-29 09:53:56.696,,,,automatic,0,50,ak,022favmh8q,",ak022favmh8q,",",ak,",",origin,phase-data,",1.0,0.0587,0.55,110.0,ml,earthquake,-151.9153,60.6558,76.2,16
nc73812716,1.45,"9km NNE of Round Valley, CA",2022-11-29 09:50:19.880,2022-11-30 01:55:13.879,,,,reviewed,0,32,nc,73812716,",nc73812716,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.154,0.06,57.0,md,earthquake,-118.558,37.4851667,12.26,16
tx2022xjif,3.1,"55 km S of Whites City, New Mexico",2022-11-29 09:41:25.446,2022-11-29 20:18:01.511,,,,reviewed,0,148,tx,2022xjif,",us7000it8m,tx2022xjif,",",us,tx,",",origin,phase-data,",40.0,0.02083223837,0.2,69.0,ml,earthquake,-104.4037571,31.67150103,10.0,16
nn00852213,1.4,"2 km N of Walker, California",2022-11-29 09:35:14.983,2022-11-29 17:58:35.190,,,,reviewed,0,30,nn,00852213,",nn00852213,",",nn,",",origin,phase-data,",17.0,0.045,0.1381,106.1,ml,earthquake,-119.4731,38.5399,10.0,16
ok2022xjhw,1.57,"7 km WSW of Minco, Oklahoma",2022-11-29 09:30:47.609,2022-11-29 13:44:15.691,,,,reviewed,0,38,ok,2022xjhw,",ok2022xjhw,",",ok,",",origin,phase-data,",59.0,0.08188393158,0.39,71.0,ml,earthquake,-98.01333333,35.28266667,10.0,16
ci40382272,1.42,"12km W of Salton City, CA",2022-11-29 09:29:36.200,2022-11-30 00:27:53.640,,,,reviewed,0,31,ci,40382272,",ci40382272,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",45.0,0.1407,0.21,50.0,ml,earthquake,-116.0853333,33.2818333,10.0,16
hv73244372,2.72,"29 km ENE of Honaunau-Napoopoo, Hawaii",2022-11-29 09:25:46.200,2022-11-29 09:35:44.040,,,,automatic,0,114,hv,73244372,",us7000it8j,hv73244372,",",us,hv,",",origin,phase-data,",38.0,0.0587,0.330000013,72.0,ml,earthquake,-155.600662231445,19.5396671295166,10.0,16
ak022favgpm7,2.5,"90 km SSW of Akhiok, Alaska",2022-11-29 09:24:33.290,2022-11-29 14:53:05.231,,,,reviewed,0,96,ak,022favgpm7,",ak022favgpm7,",",ak,",",origin,phase-data,",1.0,0.0587,0.64,110.0,ml,earthquake,-154.4743,56.1496,25.3,16
nn00852211,1.1,California-Nevada border region,2022-11-29 09:21:19.734,2022-11-29 17:46:04.585,,,,reviewed,0,19,nn,00852211,",nn00852211,",",nn,",",origin,phase-data,",39.0,0.049,0.1521,30.67,ml,earthquake,-116.1381,36.9197,10.0,16
ci40382264,1.17,"12km W of Salton City, CA",2022-11-29 09:11:24.940,2022-11-30 00:08:44.390,,,,reviewed,0,21,ci,40382264,",ci40382264,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",36.0,0.1412,0.23,72.0,ml,earthquake,-116.0805,33.2856667,10.0,16
hv73244337,2.73000002,"14 km ESE of Waimea, Hawaii",2022-11-29 09:09:56.860,2022-11-30 02:24:24.795,1.0,2.7,,automatic,0,115,hv,73244337,",hv73244337,us7000it8e,",",hv,us,",",dyfi,origin,phase-data,",28.0,0.0587,0.150000006,180.0,md,earthquake,-155.548004150391,19.9726657867432,33.0,16
hv73244327,2.27999997,"31 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 09:04:51.280,2022-11-29 09:08:14.480,,,,automatic,0,80,hv,73244327,",hv73244327,",",hv,",",origin,phase-data,",18.0,0.0587,0.340000004,97.0,md,earthquake,-155.571502685547,19.4998340606689,10.0,16
ak022fav2ppp,1.6,"36 km NNW of Beluga, Alaska",2022-11-29 08:59:15.331,2022-11-29 09:00:55.564,,,,automatic,0,39,ak,022fav2ppp,",ak022fav2ppp,",",ak,",",origin,phase-data,",1.0,0.0587,0.34,110.0,ml,earthquake,-151.4441,61.4228,77.6,16
hv73244312,2.08999991,"27 km NNW of P?hala, Hawaii",2022-11-29 08:57:46.260,2022-11-29 09:01:00.270,,,,automatic,0,67,hv,73244312,",hv73244312,",",hv,",",origin,phase-data,",26.0,0.0587,0.360000014,66.0,md,earthquake,-155.544174194336,19.4408340454102,10.0,16
se60500133,2.16,"0 km NNW of Rutledge, Tennessee",2022-11-29 08:57:34.070,2022-11-29 19:17:33.297,1.0,2.0,,reviewed,0,72,se,60500133,",se60500133,",",se,",",dyfi,origin,phase-data,",10.0,0.0587,0.2,107.0,md,earthquake,-83.5155,36.2818333333333,10.0,16
us7000it8a,4.4,off the coast of Central America,2022-11-29 08:56:21.630,2022-11-29 09:30:49.040,,,,reviewed,0,298,us,7000it8a,",us7000it8a,",",us,",",origin,phase-data,",46.0,0.154,1.07,169.0,mb,earthquake,-89.3573,12.7285,49.056,16
hv73244307,2.63,"29 km W of Volcano, Hawaii",2022-11-29 08:55:53.140,2022-11-30 09:25:20.040,,,,automatic,0,106,hv,73244307,",us7000it89,hv73244307,",",us,hv,",",origin,phase-data,",40.0,0.0587,0.379999995,52.0,ml,earthquake,-155.516326904297,19.4808330535889,10.0,16
hv73244262,1.77,"27 km W of Volcano, Hawaii",2022-11-29 08:37:54.810,2022-11-29 10:22:47.760,,,,reviewed,0,48,hv,73244262,",hv73244262,",",hv,",",origin,phase-data,",23.0,0.0587,0.24,86.0,md,earthquake,-155.496,19.4745,10.0,16
nc73812711,1.61,"17km SSE of Lopez Point, CA",2022-11-29 08:36:27.940,2022-11-29 19:24:16.558,,,,reviewed,0,40,nc,73812711,",nc73812711,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.09857,0.11,180.0,md,earthquake,-121.4843333,35.8863333,10.0,16
tx2022xjga,2.1,,2022-11-29 08:34:42.325,2022-11-29 19:34:16.511,,,,reviewed,0,68,tx,2022xjga,",tx2022xjga,",",tx,",",origin,phase-data,",31.0,0.03138553926,0.2,53.0,ml,earthquake,-103.8384489,32.00118796,10.0,16
ci40382248,0.86,"7km SSE of Idyllwild, CA",2022-11-29 08:32:39.500,2022-11-29 13:44:40.095,,,,reviewed,0,11,ci,40382248,",ci40382248,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.03373,0.16,67.0,ml,earthquake,-116.703,33.6786667,13.93,16
ci40382240,0.92,"8km S of Idyllwild, CA",2022-11-29 08:31:08.530,2022-11-30 00:02:38.930,,,,reviewed,0,13,ci,40382240,",ci40382240,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",34.0,0.02659,0.1,55.0,ml,earthquake,-116.7051667,33.6736667,13.94,16
hv73244227,2.55,"23 km WNW of Volcano, Hawaii",2022-11-29 08:26:41.440,2022-11-29 08:43:38.040,,,,automatic,0,100,hv,73244227,",us7000it84,hv73244227,",",us,hv,",",origin,phase-data,",38.0,0.0587,0.25,73.0,ml,earthquake,-155.453170776367,19.4925003051758,10.0,16
hv73244232,2.48,"23 km WNW of Volcano, Hawaii",2022-11-29 08:26:41.130,2022-11-29 09:22:16.550,,,,reviewed,0,95,hv,73244232,",hv73244232,",",hv,",",origin,phase-data,",35.0,0.0587,0.21,72.0,ml,earthquake,-155.4535,19.4863333333333,10.0,16
ci40382232,1.32,"8km S of Idyllwild, CA",2022-11-29 08:23:05.870,2022-11-29 23:55:32.040,,,,reviewed,0,27,ci,40382232,",ci40382232,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",45.0,0.02967,0.12,47.0,ml,earthquake,-116.7093333,33.6675,14.47,16
ci37471012,0.54,"9km S of Idyllwild, CA",2022-11-29 08:22:51.520,2022-11-29 23:47:13.895,,,,reviewed,0,4,ci,37471012,",ci37471012,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.02936,0.07,81.0,ml,earthquake,-116.7083333,33.6631667,13.09,16
ci37471004,0.7,"9km S of Idyllwild, CA",2022-11-29 08:22:46.050,2022-11-29 23:43:08.868,,,,reviewed,0,8,ci,37471004,",ci37471004,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.02942,0.06,132.0,ml,earthquake,-116.7076667,33.6606667,13.22,16
ci40382224,0.47,"8km SSE of Idyllwild, CA",2022-11-29 08:22:43.430,2022-11-29 23:39:51.849,,,,reviewed,0,3,ci,40382224,",ci40382224,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.02196,0.06,105.0,ml,earthquake,-116.6996667,33.673,13.92,16
ak022fauu5cy,1.8,"19 km WNW of Skwentna, Alaska",2022-11-29 08:19:19.060,2022-11-29 08:21:24.599,,,,automatic,0,50,ak,022fauu5cy,",ak022fauu5cy,",",ak,",",origin,phase-data,",1.0,0.0587,0.23,110.0,ml,earthquake,-151.7359,62.0596,96.6,16
hv73244187,2.36,"32 km NNW of P?hala, Hawaii",2022-11-29 08:13:17.170,2022-11-29 09:53:53.290,,,,reviewed,0,86,hv,73244187,",hv73244187,",",hv,",",origin,phase-data,",30.0,0.0587,0.18,62.0,md,earthquake,-155.553833333333,19.4895,10.0,16
ak022fausuox,0.7,"28 km SW of Salcha, Alaska",2022-11-29 08:13:14.250,2022-11-29 08:15:21.122,,,,automatic,0,8,ak,022fausuox,",ak022fausuox,",",ak,",",origin,phase-data,",1.0,0.0587,0.05,110.0,ml,earthquake,-147.3824,64.3803,13.6,16
hv73244182,1.84000003,"2 km W of P?hala, Hawaii",2022-11-29 08:11:30.510,2022-11-29 08:14:50.500,,,,automatic,0,52,hv,73244182,",hv73244182,",",hv,",",origin,phase-data,",24.0,0.0587,0.119999997,143.0,md,earthquake,-155.502166748047,19.2014999389648,31.9099998474121,16
ak022faur6fy,1.2,"98 km E of McCarthy, Alaska",2022-11-29 08:05:33.399,2022-11-29 08:09:30.712,,,,automatic,0,22,ak,022faur6fy,",ak022faur6fy,",",ak,",",origin,phase-data,",1.0,0.0587,0.11,110.0,ml,earthquake,-141.0909,61.3353,18.6,16
nm60500138,1.46,,2022-11-29 08:01:39.540,2022-11-29 18:09:08.830,,,,reviewed,0,33,nm,60500138,",nm60500138,",",nm,",",origin,phase-data,",5.0,0.1116,0.02,155.0,md,earthquake,-91.2716666666667,36.012,10.0,16
ak022faugu8e,1.7,"60 km SW of Cantwell, Alaska",2022-11-29 07:57:09.582,2022-11-29 07:59:25.417,,,,automatic,0,44,ak,022faugu8e,",ak022faugu8e,",",ak,",",origin,phase-data,",1.0,0.0587,0.62,110.0,ml,earthquake,-149.7726,63.0007,83.1,16
uu60526542,1.52,Wyoming,2022-11-29 07:51:07.060,2022-11-29 14:55:51.290,,,,reviewed,0,36,uu,60526542,",uu60526542,",",uu,",",origin,phase-data,",23.0,0.154,0.15,121.0,md,earthquake,-110.3041667,44.091,11.75,16
hv73244127,1.70000005,"26 km N of P?hala, Hawaii",2022-11-29 07:44:05.770,2022-11-29 07:47:15.360,,,,automatic,0,44,hv,73244127,",hv73244127,",",hv,",",origin,phase-data,",7.0,0.0587,0.219999999,121.0,md,earthquake,-155.516494750977,19.4400005340576,10.0,16
hv73244122,2.24000001,"18 km E of Naalehu, Hawaii",2022-11-29 07:42:53.810,2022-11-29 07:46:18.420,,,,automatic,0,77,hv,73244122,",hv73244122,",",hv,",",origin,phase-data,",31.0,0.0587,0.0900000036,180.0,md,earthquake,-155.410171508789,19.0370006561279,35.6399993896484,16
us7000it88,4.8,"284 km SSW of Lajes das Flores, Portugal",2022-11-29 07:42:41.074,2022-11-29 09:43:54.040,,,,reviewed,0,354,us,7000it88,",us7000it88,",",us,",",origin,phase-data,",36.0,0.154,0.7,126.0,mb,earthquake,-32.5103,37.0431,10.0,16
hv73244107,1.84000003,"29 km NNW of P?hala, Hawaii",2022-11-29 07:34:47.810,2022-11-29 07:37:58.580,,,,automatic,0,52,hv,73244107,",hv73244107,",",hv,",",origin,phase-data,",29.0,0.0587,0.25,86.0,md,earthquake,-155.53466796875,19.4611663818359,10.0,16
ci40382216,1.67,"12km ESE of Puebla, B.C., MX",2022-11-29 07:32:46.750,2022-11-29 23:31:13.333,,,,reviewed,0,43,ci,40382216,",ci40382216,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.1132,0.23,79.0,ml,earthquake,-115.2413333,32.5193333,20.45,16
pr71384443,3.12,"5 km WNW of Santo Domingo, Puerto Rico",2022-11-29 07:29:01.050,2022-11-30 11:32:17.270,6.0,3.9,,reviewed,0,152,pr,71384443,",pr71384443,",",pr,",",dyfi,origin,phase-data,",30.0,0.05268,0.16,52.0,md,earthquake,-66.7988333333333,18.0725,10.0,16
ci40382208,0.42,"12km WNW of Anza, CA",2022-11-29 07:28:21.030,2022-11-29 13:45:45.102,,,,reviewed,0,3,ci,40382208,",ci40382208,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.03216,0.12,107.0,ml,earthquake,-116.8018333,33.5871667,10.0,16
nc73812701,0.5,"2km NE of The Geysers, CA",2022-11-29 07:28:15.680,2022-11-29 08:22:14.641,,,,automatic,0,4,nc,73812701,",nc73812701,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.00878,0.02,85.0,md,earthquake,-122.74617,38.7879982,10.0,16
hv73244087,2.84,"31 km N of P?hala, Hawaii",2022-11-29 07:27:26.830,2022-11-29 09:27:05.650,,,,reviewed,0,124,hv,73244087,",us7000it7u,hv73244087,",",us,hv,",",origin,phase-data,",47.0,0.0587,0.23,62.0,md,earthquake,-155.531,19.4823333333333,10.0,16
us7000it7t,5.2,south of the Kermadec Islands,2022-11-29 07:17:58.751,2022-11-29 13:16:29.040,,,,reviewed,0,416,us,7000it7t,",usauto7000it7t,us7000it7t,",",usauto,us,",",internal-moment-tensor,moment-tensor,origin,phase-data,",80.0,0.154,1.14,38.0,mww,earthquake,-178.0795,-33.2636,10.0,16
hv73244027,3.47,"21 km W of Volcano, Hawaii",2022-11-29 06:59:21.030,2022-11-30 07:01:35.187,4.0,2.7,4.125,reviewed,0,186,hv,73244027,",us7000it7n,hv73244027,",",us,hv,",",dyfi,origin,phase-data,shakemap,",52.0,0.0587,0.18,59.0,ml,earthquake,-155.434333333333,19.4793333333333,10.0,16
us7000it7j,4.2,"73 km WNW of San Antonio de los Cobres, Argentina",2022-11-29 06:52:15.950,2022-11-29 07:29:19.040,,,,reviewed,0,271,us,7000it7j,",us7000it7j,",",us,",",origin,phase-data,",32.0,0.154,0.63,81.0,mb,earthquake,-67.0145,-24.0485,241.403,16
us7000it7m,4.3,,2022-11-29 06:51:53.844,2022-11-29 08:40:43.040,,,,reviewed,0,284,us,7000it7m,",us7000it7m,",",us,",",origin,phase-data,",27.0,0.154,0.53,78.0,mb,earthquake,129.8216,-2.9426,10.0,16
nc73812696,1.25,"9km SSW of Tres Pinos, CA",2022-11-29 06:50:28.060,2022-11-29 23:52:14.184,,,,reviewed,0,24,nc,73812696,",nc73812696,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.02829,0.09,127.0,md,earthquake,-121.3738333,36.7253333,10.0,16
uw61896531,0.35,"38 km NNE of Amboy, Washington",2022-11-29 06:49:38.080,2022-11-29 16:40:37.930,,,,reviewed,0,2,uw,61896531,",uw61896531,",",uw,",",origin,phase-data,",15.0,0.004404,0.18,60.0,ml,earthquake,-122.19266666666667,46.204,10.0,16
hv73244002,1.80999994,"32 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 06:49:13.180,2022-11-29 07:10:39.818,0.0,1.0,,automatic,0,50,hv,73244002,",hv73244002,",",hv,",",dyfi,origin,phase-data,",29.0,0.0587,0.239999995,105.0,md,earthquake,-155.564666748047,19.5076675415039,10.0,16
nc73812691,0.85,"8km NW of The Geysers, CA",2022-11-29 06:46:53.080,2022-11-29 07:37:14.371,,,,automatic,0,11,nc,73812691,",nc73812691,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.01065,0.01,54.0,md,earthquake,-122.8178329,38.8321648,10.0,16
ak022fatt3p9,2.0,"40 km WSW of Nanwalek, Alaska",2022-11-29 06:46:34.859,2022-11-29 06:49:09.090,,,,automatic,0,62,ak,022fatt3p9,",ak022fatt3p9,",",ak,",",origin,phase-data,",1.0,0.0587,0.49,110.0,ml,earthquake,-152.5763,59.2098,63.0,16
tx2022xjck,2.3,"43 km NW of Toyah, Texas",2022-11-29 06:45:56.181,2022-11-30 01:15:19.645,,,,reviewed,0,81,tx,2022xjck,",tx2022xjck,",",tx,",",origin,phase-data,",36.0,0.027650747,0.2,68.0,ml,earthquake,-104.1495054,31.55939288,10.0,16
nc73812686,2.11,"8km NW of The Geysers, CA",2022-11-29 06:34:31.600,2022-11-29 09:16:12.960,1.0,2.7,,automatic,0,69,nc,73812686,",nc73812686,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",38.0,0.0587,0.04,39.0,md,earthquake,-122.8146667,38.831501,10.0,16
hv73243982,2.72,"Island of Hawaii, Hawaii",2022-11-29 06:33:48.710,2022-11-29 09:00:16.470,,,,reviewed,0,114,hv,73243982,",us7000it7d,hv73243982,",",us,hv,",",origin,phase-data,",43.0,0.0587,0.28,65.0,md,earthquake,-155.535833333333,19.4941666666667,10.0,16
hv73243977,2.29,"33 km WNW of Volcano, Hawaii",2022-11-29 06:31:50.940,2022-11-29 12:59:09.040,,,,reviewed,0,81,hv,73243977,",us7000it7c,hv73243977,",",us,hv,",",origin,phase-data,",45.0,0.0587,0.23,85.0,md,earthquake,-155.543833333333,19.5045,10.0,16
nc73812681,0.85,"7km NW of The Geysers, CA",2022-11-29 06:31:46.000,2022-11-29 09:01:12.866,,,,automatic,0,11,nc,73812681,",nc73812681,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.003065,0.01,107.0,md,earthquake,-122.8079987,38.8260002,10.0,16
us7000it7f,4.8,"128 km NE of Kashgar, China",2022-11-29 06:31:01.492,2022-11-29 18:43:30.573,1.0,2.2,,reviewed,0,355,us,7000it7f,",us7000it7f,",",us,",",dyfi,origin,phase-data,",65.0,0.154,0.4,65.0,mb,earthquake,77.1485,40.2078,10.0,16
nc73812676,0.85,"8km W of Cobb, CA",2022-11-29 06:24:45.480,2022-11-29 07:15:14.228,,,,automatic,0,11,nc,73812676,",nc73812676,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01065,0.01,118.0,md,earthquake,-122.80867,38.8339996,10.0,16
ci40382200,0.87,"2km W of Sylmar, CA",2022-11-29 06:23:25.900,2022-11-29 23:27:10.413,,,,reviewed,0,12,ci,40382200,",ci40382200,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.01153,0.13,163.0,ml,earthquake,-118.4758333,34.3108333,10.0,16
nc73812671,0.36,"8km NW of The Geysers, CA",2022-11-29 06:19:34.380,2022-11-29 08:33:13.705,,,,automatic,0,2,nc,73812671,",nc73812671,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.01116,0.01,58.0,md,earthquake,-122.8170013,38.833168,10.0,16
nc73812666,1.02,"8km NW of The Geysers, CA",2022-11-29 06:19:24.720,2022-11-29 08:09:13.555,,,,automatic,0,16,nc,73812666,",nc73812666,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.008988,0.03,50.0,md,earthquake,-122.8154984,38.8313332,10.0,16
nc73812661,1.25,"1km SW of Redwood Valley, CA",2022-11-29 06:17:32.740,2022-11-29 10:07:14.319,,,,reviewed,0,24,nc,73812661,",nc73812661,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.04624,0.08,83.0,md,earthquake,-123.2126667,39.26,10.0,16
